order_id,city_tier,order_hour,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,traffic_level_score,weather_severity_score,customer_rating,order_value,discount_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag
88ce5f09-168c-4a3e-82a9-9a6bde17455e,2,14,8,18.49,48,95,3.2,6.7,3.1,102.26,1.4,115.48,4,FALSE,FALSE,FALSE,TRUE,FALSE
361f7ae6-2844-42ed-9715-a589556974c5,3,11,2,39.11,11,107,1.1,0.5,3.6,121.89,5.11,131.51,6,FALSE,FALSE,TRUE,TRUE,FALSE
59bb4e36-9eff-40d7-8d03-71f86cfbf7a8,2,12,10,1.94,36,67,8.9,6.1,4.6,100,16.52,109.95,7,FALSE,FALSE,TRUE,FALSE,FALSE
4acf77c2-7efc-46c1-9688-e49a258fc448,2,18,1,13.07,30,73,4.6,9.4,4.3,117.22,4.72,126.05,10,TRUE,FALSE,TRUE,FALSE,TRUE
f5cddaf6-89d7-428d-8237-fc9d817f2755,2,20,3,35.42,27,122,7.7,6.5,3.9,100,18.1,92.89,9,FALSE,FALSE,FALSE,FALSE,FALSE
308dcef3-d46e-496b-a696-3e37c81f18c7,3,10,11,39.42,19,146,6.6,6,4,131.53,9.2,146.84,12,FALSE,FALSE,FALSE,TRUE,FALSE
39cb9502-e371-4f60-8698-0fb16599ef36,3,10,11,32.53,48,144,6,8,4.4,100,14.32,117.91,3,FALSE,FALSE,TRUE,TRUE,FALSE
c2a3a154-890d-4c3c-bf9a-cbd5764fbb36,3,10,5,29.83,40,126,4,1.2,2.9,100,10.5,91.36,7,FALSE,FALSE,TRUE,TRUE,FALSE
4b8dbe10-fbf1-45f1-8945-34536c49f247,1,11,6,2.6,31,55,5.2,5.5,4.4,100,9.59,110.2,8,FALSE,FALSE,FALSE,TRUE,FALSE
aca7f0c3-8090-4653-b17e-7d58f2c02c87,2,15,4,28.28,53,128,1,5.5,4,100,6.78,94.64,2,FALSE,FALSE,FALSE,TRUE,FALSE
cecc3314-9ef0-463b-a925-1d5d80d20643,2,4,1,12.67,25,70,4.3,5.9,3.7,100,1.99,128.28,3,FALSE,FALSE,FALSE,FALSE,FALSE
dd7dfd6d-7bd6-4d3c-871d-29391081641b,2,1,1,38.24,17,118,3.2,0.9,4.3,100,9.95,91.82,5,FALSE,FALSE,FALSE,FALSE,FALSE
d73c91e8-a8a9-49e3-bb60-a806a42889a2,3,12,7,39.03,45,173,9.2,7.7,3.8,134.59,13.87,147.82,3,FALSE,FALSE,FALSE,FALSE,FALSE
d1eb7f5f-d16e-4511-a218-5c35fea4a14a,1,12,3,8.12,49,85,4.4,6.8,4,100,25.74,79.08,1,FALSE,FALSE,FALSE,TRUE,FALSE
170bd8f1-83f1-4e59-b2e2-1a0df4bede36,2,6,6,1.39,45,50,1,8.7,4,100,13.6,116.05,8,FALSE,FALSE,FALSE,FALSE,FALSE
db056ae7-50d5-472a-977b-9108a80c2818,3,7,6,26.15,26,112,9,2.5,4.4,154.55,21.47,153.81,5,FALSE,FALSE,TRUE,FALSE,TRUE
667fa444-0b55-4cc3-b5bd-e4b78631088c,3,22,10,1.71,37,38,3.3,1.5,4.1,100,13.24,92.55,7,TRUE,FALSE,FALSE,TRUE,TRUE
7e86bc25-d871-4712-9ae6-ffd9b4a623e1,1,6,2,26.39,38,106,5.6,1.2,2.9,120.02,28.9,111.17,11,FALSE,FALSE,FALSE,FALSE,TRUE
d61940b7-0693-42e0-a0c6-ec67f841bf38,3,15,5,9.66,45,77,2.2,5.2,3.2,100,4.8,117.1,4,FALSE,FALSE,TRUE,TRUE,FALSE
a67fdd2c-1b20-4b31-b442-ddeb00dc1319,2,23,12,35.16,19,104,1,2.3,3.4,166.43,19.41,163.48,6,FALSE,FALSE,TRUE,TRUE,TRUE
0667c38a-ec12-4f4c-8f15-80e39091ed8e,3,10,7,12.26,29,74,4.5,6.8,4.3,155.63,15.77,152.49,8,FALSE,FALSE,TRUE,FALSE,TRUE
65464b68-f119-411c-8c5a-0462cff60336,3,14,5,13.25,44,102,8.6,8.8,4.3,100,18.67,113.22,7,FALSE,FALSE,TRUE,FALSE,FALSE
8c394385-7a79-4a67-b7f6-57197b850448,2,6,6,35.5,60,147,3.6,3.8,4.9,149.86,2.21,174.28,1,FALSE,FALSE,TRUE,FALSE,FALSE
0bb95779-a0cf-49a9-9b17-ce10f7c918a2,2,7,2,32.57,36,149,10,8.8,3.4,160.01,25.77,155.81,1,FALSE,FALSE,FALSE,FALSE,TRUE
605e4640-f6f6-4ec4-8957-e4fe939b1749,1,0,10,39.36,36,138,6,2.2,4.7,100,27.21,98.62,4,FALSE,FALSE,FALSE,FALSE,TRUE
18e3dfce-faef-4bb4-b5d0-7a853945c78a,2,2,8,25.67,27,112,2.8,8.7,2.9,100,19.6,101.91,9,FALSE,FALSE,TRUE,TRUE,TRUE
597b0c4e-bf20-40f9-8881-2981283e2387,1,18,5,29.16,26,116,6.2,5.7,4,100,23.5,85.67,7,FALSE,FALSE,FALSE,FALSE,FALSE
635b1c7d-af20-4ff1-a483-214dc5267212,3,10,1,5.71,47,69,2.3,7.9,4.1,100,28.63,92.36,2,FALSE,FALSE,FALSE,FALSE,FALSE
152af596-6703-4ccd-94b0-b0c84b8d0525,3,10,6,0.36,17,39,9.7,8,4.1,100,11,123.95,7,FALSE,FALSE,FALSE,FALSE,FALSE
ce97b7e7-2c38-48f3-9854-40722c118cf4,3,13,10,23.32,6,75,1,8.2,3.8,100,5.78,113.71,6,FALSE,FALSE,TRUE,FALSE,FALSE
34145957-5b6d-41ee-851b-9f7d6276472c,1,23,4,33.84,14,117,3.3,8.4,4.1,100,8.05,123.63,11,FALSE,FALSE,FALSE,FALSE,FALSE
649e034c-32d9-4475-aadc-cf394320d0ee,3,7,3,7.88,52,86,4.6,4.7,3.3,152.88,4.94,157.89,5,FALSE,FALSE,FALSE,TRUE,TRUE
d9f6b8d4-4d42-4ad8-b4fd-ec93581e7dee,3,23,11,6.84,50,57,1.3,0.2,4.5,141.02,5.86,165.32,11,TRUE,FALSE,FALSE,FALSE,FALSE
a2d4e139-7826-4bf7-956e-ae6e4f400c0e,3,7,5,14.61,32,99,7.8,8.8,4.1,100,2.35,123.81,12,TRUE,FALSE,TRUE,TRUE,FALSE
30c2108d-0150-4d2f-9bd7-c3175412eac6,1,8,1,34.03,34,120,5.8,1.7,4.2,114.66,14.95,123.92,4,FALSE,FALSE,FALSE,FALSE,FALSE
6239d648-18cc-4fe0-b0fe-97534cef1fad,1,4,8,17.47,50,95,1,4,3.8,100.21,1.17,112.78,5,FALSE,FALSE,FALSE,FALSE,FALSE
1c4a4258-c770-4e92-a316-9b7d27313e87,2,5,8,33.65,16,100,1.7,2.7,3.8,100,5.17,116.08,3,TRUE,FALSE,TRUE,FALSE,FALSE
3dd6a6f2-1cad-4c95-b695-bdccb6001c95,3,23,3,2.71,47,76,8.7,1.7,4.3,186.47,9.14,202.85,2,FALSE,TRUE,TRUE,TRUE,FALSE
907f8af3-b37c-449a-bf28-6111fb6a1047,3,23,8,19.26,25,100,5.5,6.5,4.9,100,6.27,115.48,6,FALSE,TRUE,FALSE,FALSE,FALSE
b02653df-e5a1-486f-b0a0-83858caf45a3,3,10,5,8.48,34,75,6.4,7.9,3.2,118.46,11.01,134.88,5,FALSE,FALSE,TRUE,FALSE,TRUE
8203559e-8a0e-4313-a666-2832fd0e5df0,3,3,8,2.07,24,37,3.2,6.8,3.2,100,6.34,127.34,8,FALSE,FALSE,FALSE,FALSE,FALSE
5722d2aa-5b9a-400b-a973-306a18d30d24,3,7,2,27.24,16,90,4.9,7.6,4.1,115.75,20.57,123.96,12,FALSE,FALSE,FALSE,TRUE,FALSE
1077f5e9-53cb-407c-a76e-0ffd57250de0,3,11,1,15.48,30,81,2.1,7.6,3.8,100,1.9,131.66,2,FALSE,FALSE,FALSE,FALSE,FALSE
a5ca567a-adb1-4060-bc32-2914fb130a54,2,1,7,19,9,76,3.4,8.2,4.1,127.33,3.6,156.63,12,FALSE,FALSE,FALSE,FALSE,FALSE
cc7f2258-cf0f-4de6-af7c-dfb3863cd014,3,21,5,21.48,53,126,8.1,4.3,4,100,5.79,124.94,12,FALSE,FALSE,FALSE,FALSE,TRUE
eb1c6d25-590e-4eb7-b5c7-b9ea13df3781,1,22,1,16.67,37,73,4.8,2.7,4.3,141.97,0.29,170.43,1,FALSE,FALSE,TRUE,FALSE,FALSE
b24c9680-693b-4658-ba65-be97377dd7f2,2,11,10,19.64,15,85,4.9,8.8,3.8,135.1,1.01,146.14,12,FALSE,FALSE,TRUE,FALSE,FALSE
24ed6805-d099-41de-87c8-08e4643b21b7,3,18,12,10.29,5,48,3.7,5.3,3.3,100,22.36,104.28,4,TRUE,FALSE,FALSE,FALSE,FALSE
a88bf88e-93fd-430c-a33c-1b8fd4b080c8,2,20,1,19.26,57,104,2.9,7.5,3.6,163.57,14.6,157.95,7,FALSE,FALSE,FALSE,TRUE,TRUE
3b9ea78c-2648-4f9e-a030-3e2c3e1c5584,3,9,7,11.23,7,67,9.3,9,3.9,100,19.5,98.03,2,FALSE,FALSE,TRUE,FALSE,FALSE
36b583c2-4b38-41ed-b756-080bca32decd,1,12,12,30.54,32,115,4.9,5.9,3.3,100,14.4,109.16,8,FALSE,FALSE,FALSE,TRUE,FALSE
5229a940-7f2d-4f69-8098-4f63284771b9,3,10,6,26.91,30,97,2.8,4.8,4,100,13.38,116.76,4,FALSE,FALSE,FALSE,FALSE,FALSE
876949fc-ec5b-46c3-9394-5451e6c5e6d3,2,21,6,4.34,6,32,7.8,3.2,4,117.65,21.79,103.07,7,FALSE,FALSE,FALSE,TRUE,TRUE
9931bf91-aabb-4c5e-9305-b4f7b1c5269c,2,19,12,19.87,28,93,4.2,9.5,3.8,119.3,2.96,146.05,7,FALSE,FALSE,FALSE,FALSE,TRUE
9c193ae8-8ac1-47a2-b87b-4f655e2f69b0,2,9,10,21.89,32,99,1,4.3,4.1,100,5.49,124.17,6,FALSE,FALSE,TRUE,TRUE,FALSE
eede9a2e-8eb5-4437-bcaa-528e6da4002c,1,6,9,32.26,19,125,9.7,8.8,3.1,100,22.16,109.48,5,FALSE,FALSE,TRUE,FALSE,FALSE
e66a3ad8-21fd-44f5-8a82-72f5f93c1a52,1,15,5,22.75,45,106,5.2,6.6,3.5,100,26.2,98.09,1,FALSE,FALSE,FALSE,FALSE,FALSE
dcd134f4-2fba-4d83-ae56-195568011830,1,13,2,8.31,41,70,2.3,3.3,3.4,100,14.04,114.28,2,FALSE,FALSE,FALSE,TRUE,FALSE
760f0db1-0dcf-4019-bf19-3d56c44f0bfd,3,20,6,32.06,20,128,5.8,8.1,4.5,156.96,8.17,188.26,2,TRUE,FALSE,FALSE,TRUE,FALSE
3e60dcb2-c765-4593-8efb-1e5a3ee0501d,3,13,11,13.36,37,89,5.4,5.4,5,141.85,27.09,116.87,4,FALSE,FALSE,TRUE,TRUE,TRUE
56f1c9d3-cc6a-48d4-b62b-b3f7676f7885,2,13,4,9.77,18,64,1,8.4,3.5,127.38,28.13,120.09,6,FALSE,TRUE,FALSE,FALSE,FALSE
9c47c872-3f55-48fa-a62a-1272d1ddfd0b,2,15,12,4.47,17,47,6.9,4.4,3.9,136.16,0.39,165.2,3,FALSE,FALSE,FALSE,FALSE,FALSE
e9795de9-c1d6-4b0b-9039-787d67b1d8c5,2,4,8,29.62,20,102,1.7,4.8,3.6,135.67,26.79,123.52,1,FALSE,FALSE,TRUE,FALSE,FALSE
46d43c37-7c4c-48ea-89e1-74f8866a9198,3,23,12,27.99,30,108,9.5,1,4.1,100,18.1,106.59,12,FALSE,FALSE,FALSE,FALSE,FALSE
1fa9bd82-68b8-4c00-b38a-33d53b68c9b2,3,12,11,38.28,38,144,1.8,2.1,3.7,100,19.11,99.06,6,FALSE,TRUE,FALSE,FALSE,TRUE
c7e66756-c852-4754-a330-a7674554aa89,2,7,6,7.62,6,49,8.4,6.1,4.2,100,25.74,99.03,3,FALSE,FALSE,TRUE,FALSE,TRUE
6745d8e0-a051-4697-9d80-e4c3a6b694ad,2,16,10,19.04,57,100,1,4.6,4.4,108.28,1.8,135.17,11,FALSE,FALSE,FALSE,FALSE,TRUE
7fc50c9e-8c06-4c01-866a-41d8d6ba58f7,2,19,1,8.14,15,51,4.6,8.3,3.3,134.59,18.54,128.84,11,FALSE,FALSE,FALSE,FALSE,FALSE
2ff05727-42b7-46ce-a0c7-259a24191b6c,2,14,1,35.07,7,107,4.3,0.1,4.1,100,14.93,107.96,4,FALSE,FALSE,FALSE,FALSE,FALSE
89723f2a-3f45-4c01-95b1-25b41e894816,3,7,7,11.12,36,72,3.7,4.6,3,127.29,12.69,152.21,9,FALSE,FALSE,FALSE,FALSE,FALSE
3a1c54c4-2090-4c50-89c0-a35276f5b372,3,17,5,2.26,36,66,7.2,9.8,3.9,187.89,19.2,179.48,9,FALSE,FALSE,TRUE,TRUE,TRUE
c5c58c4d-7c00-48a6-a90d-946865301238,3,6,4,13.12,40,81,9.5,0.3,3.8,141.08,3.41,175.22,5,FALSE,FALSE,FALSE,FALSE,FALSE
1955838c-77f6-4d20-b9ce-921a5f5485ec,1,8,3,24.38,55,113,2.1,4.1,3.9,100,14.03,96.76,1,FALSE,FALSE,TRUE,FALSE,FALSE
da80f4cc-05ae-4bf2-9a18-bd08b526c920,1,9,6,12.35,41,94,9.5,8.3,3.8,100,14.55,100.62,8,FALSE,FALSE,TRUE,FALSE,TRUE
329e9279-c904-452d-a4a6-6038f01c0bb8,2,17,11,22.95,59,124,1,4.5,3.7,101.5,8.39,107.36,11,FALSE,TRUE,FALSE,FALSE,FALSE
911b7a6f-23d5-4f77-830f-e1af5f053b80,2,5,1,39.74,19,119,4.3,6.4,3.9,100,20.94,94.52,7,FALSE,FALSE,FALSE,TRUE,FALSE
fd09d2d6-f710-4493-9835-7221bba56930,3,5,5,10.51,53,82,2.9,2.2,4.1,100,16.48,99.62,9,FALSE,FALSE,FALSE,FALSE,FALSE
8579a555-1a66-472b-8486-ad6f8cc8c010,1,22,7,30.9,32,137,6.3,8.4,4.1,184.81,0.7,187.98,8,FALSE,FALSE,FALSE,TRUE,TRUE
d48ad182-18a6-43d8-9f38-7d8ff1a094eb,3,15,6,20.21,16,75,9.7,5.1,4.1,127.57,8.23,136.02,11,FALSE,FALSE,TRUE,FALSE,FALSE
6993500d-07d1-4da4-9271-d11b1d5f8be3,3,9,11,33.97,43,144,6.8,8.2,3.7,100,6.91,127.26,5,FALSE,FALSE,FALSE,FALSE,FALSE
d32dd391-b224-449f-97ee-733586a5b847,3,9,5,8.31,20,66,3.6,9.1,4.6,121.14,3.06,149.17,3,FALSE,FALSE,TRUE,FALSE,TRUE
ee075f34-dcf9-477c-a440-3a9509bd2083,3,16,1,7.52,49,65,5.6,1.5,4.8,100,3.83,123.96,12,FALSE,FALSE,FALSE,FALSE,FALSE
43892c2d-9dd9-464c-a77c-8fb933474652,3,12,1,12.8,43,92,8.8,4.1,3.3,140.75,4.78,152.03,12,FALSE,FALSE,TRUE,FALSE,FALSE
09afa098-b187-4de1-a01c-c31c52955240,3,14,9,14.69,55,99,5.5,9.7,4.1,150.03,27.55,135.64,5,FALSE,FALSE,FALSE,FALSE,TRUE
f8605d66-7649-4074-bf06-51385a191b84,2,14,9,19.35,47,100,1.3,7.8,3.7,100,23.97,89.43,6,FALSE,FALSE,FALSE,TRUE,FALSE
afca81c0-d0b5-4bf1-98b2-0f2cf790fb92,1,23,9,21.97,52,116,4.6,0.5,4.5,144.29,10.15,170.14,4,FALSE,FALSE,FALSE,FALSE,FALSE
3f67b65a-4b5c-4686-9ca2-067b721d3f35,3,16,11,25.61,48,125,3.5,0.8,4,100,6.36,129.44,6,FALSE,TRUE,FALSE,FALSE,FALSE
ed9bc272-beba-4817-ae58-43658f1700c2,3,21,1,0.15,38,64,10,7.7,4,100,6.07,112.26,6,FALSE,FALSE,FALSE,FALSE,TRUE
58de3fc8-0eb8-495a-9cf6-41c5f8a3708a,3,15,4,39.58,22,123,1,9.4,4.3,100,14.67,113.93,1,FALSE,FALSE,TRUE,TRUE,TRUE
f792b90b-5b9d-4cb0-9099-8f42e3e21c62,3,6,5,30.55,50,140,8.1,6.1,3.8,100,0.42,113.78,6,FALSE,FALSE,FALSE,FALSE,FALSE
c57908e8-352b-4831-8591-574b2b927caf,3,18,4,31.42,31,107,6.2,4.3,4.9,100,13.6,93.66,9,FALSE,FALSE,FALSE,FALSE,FALSE
fbca7915-9cb4-418e-8ed7-c6417c5fded8,3,2,11,26.32,43,111,5.3,1.6,4.3,100,6.03,95.38,8,TRUE,FALSE,FALSE,FALSE,FALSE
675f7a52-6e51-454f-a3c8-68ec84e94e01,2,14,4,13.29,19,73,3.8,5.7,4.5,100,2.47,123.46,5,FALSE,FALSE,FALSE,FALSE,FALSE
14b5f23a-6631-4860-906a-1097468657b1,2,18,1,39.64,52,144,1,7.9,3.9,100,3.16,102.18,4,FALSE,FALSE,TRUE,FALSE,FALSE
9521b520-31e7-4a43-88ed-bb1d2f969afd,2,18,9,21.65,46,117,9.2,6.5,3.9,100,28.22,80.93,10,FALSE,FALSE,FALSE,FALSE,TRUE
e5dccf8c-ff34-47a0-a502-eb0069cb98bb,3,13,6,39.53,31,135,7.7,2.1,4.4,100,28.44,78.73,4,FALSE,FALSE,TRUE,FALSE,FALSE
20312c4c-4b88-45e4-85e0-acc0f28b92d9,2,12,11,31.11,8,113,1,8.8,4.4,113.6,6.76,119.92,3,FALSE,TRUE,FALSE,FALSE,FALSE
fa78cb02-3c5e-4f23-aa00-852e9ca88cd5,3,1,3,9.63,18,56,4.8,3.5,3.3,100,7.41,103.27,11,FALSE,FALSE,FALSE,FALSE,FALSE
dd238bf9-a1b2-4ff8-ae38-4e5c573252f6,1,17,2,18.9,50,99,1,1.8,4.1,100,16.18,112.64,8,FALSE,FALSE,FALSE,TRUE,FALSE
9be2859e-1f2f-451a-8888-855179954535,1,23,8,18.82,48,102,4,4.2,4.3,100,8.41,112.86,11,TRUE,FALSE,FALSE,TRUE,TRUE
a4f9d490-08a6-41b4-a765-394b504e1056,3,6,12,22.07,10,101,9.8,7.9,3.9,108.01,17.16,99.62,8,FALSE,FALSE,FALSE,FALSE,FALSE
dd46288f-e754-42a8-a6ec-804b24f8afd2,2,1,3,1.46,31,54,7.2,1.4,4.2,100,20.26,109.43,2,FALSE,FALSE,FALSE,FALSE,FALSE
e8876fd2-0e84-40c3-a35c-a58f5badb100,1,2,8,5.11,11,40,4.4,6.5,4,100,7.64,123.83,11,FALSE,FALSE,TRUE,FALSE,FALSE
acdd6a75-9b63-459e-8a9c-e5948a9d79cd,3,13,5,25.23,30,105,6.7,5.5,2.8,132.84,2.5,141.69,7,FALSE,FALSE,FALSE,FALSE,FALSE
2ffdaef8-04b2-4135-809c-6aa76dbc28ac,1,21,2,30.17,59,138,9,2.6,3.3,100,5,106.19,10,FALSE,FALSE,TRUE,TRUE,FALSE
972a6744-b293-4b70-819d-e2f2ccd14005,1,10,9,9.65,25,87,7.3,9.8,4.5,100,15.01,120.54,12,FALSE,TRUE,FALSE,FALSE,FALSE
6dc8f0cf-8d00-4ab4-8bac-4e35daf5f883,2,14,3,1.75,25,40,2.5,2.5,3.9,100,3.98,128.18,7,FALSE,FALSE,TRUE,TRUE,FALSE
3e8ab4ed-1de9-4069-95a5-7cc2a7c36cd9,1,7,7,38.93,28,120,7.3,2.3,4.1,138.88,7.02,139.6,1,TRUE,FALSE,TRUE,FALSE,FALSE
06b6a545-191a-450d-b151-4038f46f757b,1,16,1,22.95,16,83,6.8,0.9,4,100,29.73,92.36,1,FALSE,FALSE,FALSE,TRUE,TRUE
1f5d8ddf-267e-484a-9845-1d86fd325471,2,13,2,24.88,48,128,9.5,3.5,3.5,100,13.08,112.15,4,FALSE,FALSE,TRUE,TRUE,FALSE
2ce93c94-5d2d-4cc0-81bf-705b2ea895d4,3,20,9,34.1,30,152,9.5,7.2,3.7,173.07,10.06,197.86,6,FALSE,TRUE,TRUE,TRUE,FALSE
1d05f184-b7e6-4c3f-a1a2-dc6231eb0b1c,3,19,1,6.8,16,50,8,8.8,4.2,100,21.27,94.63,12,TRUE,FALSE,FALSE,FALSE,FALSE
c874d9b0-0c22-4eed-80ce-3136f425f419,1,2,4,15.23,6,67,3.5,9.7,4.2,100,23.7,96.31,8,FALSE,FALSE,FALSE,FALSE,FALSE
2c242c96-1d49-4569-9e0a-1907b4badbfc,3,17,11,0.86,6,11,2.1,2.2,5,100,13.72,121.06,9,FALSE,FALSE,FALSE,FALSE,TRUE
ede18bed-0993-4dca-99c6-9a9b02038aad,1,13,9,27.41,19,86,2.9,4.2,3.7,113.93,17.5,108.86,12,FALSE,FALSE,TRUE,TRUE,FALSE
704340f3-f924-420f-8a05-16d3464aa586,2,16,6,39.42,56,180,7.2,7.8,4.9,149.91,18.76,158.12,5,TRUE,TRUE,TRUE,FALSE,FALSE
203d16dc-798c-4be6-8631-9bd1a6f1608d,1,18,7,23.28,45,106,4.2,7.3,3.5,100,4.41,121.11,3,FALSE,FALSE,TRUE,TRUE,FALSE
434fbb64-30ae-4eb3-9639-f98aef5a521a,3,18,1,39.88,26,144,3.5,5.6,4.3,159.23,20.52,143.71,11,TRUE,FALSE,TRUE,TRUE,FALSE
dd40a823-d74e-42f4-8d7c-6274584152a3,3,23,2,35.31,49,123,3.2,1.7,4.1,100,5.05,117.45,4,FALSE,FALSE,FALSE,FALSE,FALSE
97248069-7bec-4d9a-8ea4-40a813595a7f,3,9,2,14.45,48,81,4.8,0.5,3.9,100,16.65,104.03,3,FALSE,FALSE,FALSE,FALSE,TRUE
a2aed8b7-2f36-48a8-8d10-66341847371e,3,17,6,8.52,47,75,1,5.8,4,100,27.79,100.07,9,FALSE,FALSE,TRUE,FALSE,FALSE
390045f5-6d4a-4d1e-977f-7aaa5616e8f1,2,1,7,24.82,34,113,3.1,7.6,4,142.56,9.55,163.4,3,FALSE,FALSE,FALSE,FALSE,TRUE
46cd5118-2469-4c58-81a1-7aec0ce934bb,3,11,4,34.73,37,146,7,8.7,4.5,100,11.12,110.13,2,FALSE,FALSE,FALSE,FALSE,FALSE
c2e6a204-2bd4-4c10-a90a-866dd8244675,3,13,6,31.83,43,145,4.6,8.9,3.5,100,24.99,83.42,6,TRUE,FALSE,FALSE,FALSE,FALSE
8d01ae7c-8c11-4aa9-a4e4-7f00e242494d,3,4,2,37.77,39,142,3.2,7.8,4.2,149.36,6.11,162.79,7,TRUE,FALSE,TRUE,FALSE,FALSE
ad6d2f52-301d-4156-a33c-1677164fedcb,2,7,10,8.69,22,66,7.1,0.8,4.4,100,1.12,116.49,2,FALSE,TRUE,FALSE,FALSE,FALSE
575dd8d8-e238-4f07-8219-442e6f8eb63b,3,3,11,0.53,48,63,7,4.2,4.8,100,23.8,96.75,5,FALSE,FALSE,FALSE,FALSE,FALSE
a2bb0101-6669-4237-8e0f-1605c0bba45b,1,17,10,36.21,38,144,8.7,0,4.5,110.75,6.36,110.3,4,FALSE,FALSE,FALSE,FALSE,FALSE
7c3b58d7-2088-4a48-a359-7f21a972c6bc,1,16,6,3.5,28,43,4.2,0,4.3,100,16.36,104.78,3,FALSE,FALSE,TRUE,FALSE,FALSE
1cb0d410-7782-4654-bd93-39cb4eec4af8,1,11,1,32.93,47,152,6.7,9.7,3.6,124.57,0.26,148.47,9,TRUE,FALSE,TRUE,FALSE,FALSE
de538805-b4e4-4a00-aa40-e7c48f21e5ea,3,9,5,30.04,37,117,9.4,0.8,3.6,100,17.97,94.39,11,FALSE,FALSE,FALSE,TRUE,FALSE
f9433da4-5521-4ebc-8801-60e63612452c,1,14,11,27.26,41,119,9.1,5,3.4,121.57,17.59,136.9,12,FALSE,FALSE,FALSE,TRUE,FALSE
e74056ff-0c4c-4e7c-8c0d-cf0362e8ab98,1,6,12,5.07,20,48,6.7,6.4,3.3,160.32,3.43,174.04,9,FALSE,FALSE,TRUE,FALSE,TRUE
2eb9c8cc-5ae3-46c2-86c4-97a338624b86,3,8,7,21.09,23,87,1.6,5.5,4,100,18.82,104.16,2,FALSE,FALSE,TRUE,FALSE,TRUE
374d4bbf-9892-4436-879a-cf58b39734a5,1,18,2,34.68,33,138,10,6.5,3.6,100,16.87,99.52,5,FALSE,FALSE,TRUE,FALSE,TRUE
4988bec2-88ee-4171-88da-114f381e3bee,1,8,5,14.61,5,41,1,0.5,4.7,100,19.82,100.5,3,FALSE,FALSE,FALSE,FALSE,TRUE
38cafbdc-4cee-4349-b4f2-cdb605397a7c,2,18,7,36.68,54,142,4,0,3.7,100,20.22,87.86,7,FALSE,FALSE,FALSE,TRUE,TRUE
133fe443-9c7b-4d85-8139-ea59be7adb9a,3,12,5,37.69,40,168,9,8.8,4.1,100,24.14,91.6,9,FALSE,TRUE,FALSE,FALSE,FALSE
7738d339-9858-4435-afa7-11e1c159ed36,1,2,9,18.17,9,76,5.6,4.5,3.9,198.86,13.84,219.94,6,FALSE,FALSE,FALSE,TRUE,TRUE
1c273c86-3365-4435-b527-68c639b0ce67,2,4,6,4.22,43,50,6.7,2.2,3.2,100,23.66,104.57,6,FALSE,FALSE,TRUE,TRUE,FALSE
ac6336f2-e009-4ce9-bbfd-1142aa190ac4,3,13,6,8.7,45,87,8.1,8.3,4.6,117.37,5.17,113.23,10,FALSE,FALSE,FALSE,FALSE,FALSE
fbb31d10-f76b-4b0b-b2f3-8807116a1e6a,3,0,5,5.74,24,48,2.6,7.5,4.4,100,13.27,96.37,4,FALSE,FALSE,FALSE,FALSE,FALSE
af2e670d-dab1-4aaf-8ef6-0bb5587df689,1,9,5,19.64,44,96,5.2,2.1,4.4,142.83,13.89,143.8,5,FALSE,FALSE,FALSE,FALSE,FALSE
c5863068-3553-4857-a7a9-ea96b9caadb7,2,21,9,36.64,49,153,9.7,2,4.3,156.97,27.3,154.25,12,FALSE,FALSE,FALSE,FALSE,TRUE
17be2148-9c82-45f8-bdd7-8adbcf20d28c,1,9,4,19.57,52,118,8.9,0.4,3.6,108.79,2.91,134.77,9,FALSE,FALSE,FALSE,TRUE,FALSE
eb7ccb1b-a278-4d34-8230-ed5b1d35b2b7,1,12,1,25.56,12,75,3.5,1.1,3.6,140.16,5.71,162.1,6,FALSE,FALSE,TRUE,FALSE,FALSE
10aa76e8-af9d-47cd-be0a-ee3fab50be97,1,10,9,24.17,29,91,1.2,1.8,4.2,100,26.45,97.94,1,FALSE,FALSE,FALSE,FALSE,FALSE
b5adef26-4c61-488f-8de8-7d8ed264345a,2,9,1,37.19,34,136,4,4.2,4,137.49,7.38,144.55,7,TRUE,FALSE,TRUE,FALSE,FALSE
41408485-f22b-44eb-a990-d1b77534a8fc,3,14,3,21.33,22,73,1.8,0.3,4.2,116.95,25.75,96.34,12,FALSE,FALSE,FALSE,FALSE,FALSE
d31c08a3-4f04-4827-84ed-38c7ca1c5523,2,7,12,18.11,18,64,4.4,0.5,4.5,100,22.29,94.27,5,FALSE,FALSE,FALSE,FALSE,FALSE
22595693-26f0-4a75-9d3a-7440d3a575a4,1,18,5,30.56,29,106,5,1.5,3.7,100,1.33,109.72,1,FALSE,FALSE,FALSE,FALSE,FALSE
8651121f-00d9-45a2-8c22-15d048e490f2,3,3,12,28.8,15,91,1.6,4.5,4.6,119.49,5.32,134.47,2,FALSE,FALSE,FALSE,FALSE,FALSE
6f55f63b-0914-42ab-bbd5-2e52fe38cc04,3,14,7,7.82,27,58,5.1,0.4,3.8,100,25.02,86.21,12,FALSE,FALSE,FALSE,FALSE,FALSE
